time,q_b_Lh,tau_b_Lh,action_b_Lh,target_q_b_Lh,q_Lh_Ll,tau_Lh_Ll,action_Lh_Ll,target_q_Lh_Ll,q_Ll_Ll1,tau_Ll_Ll1,action_Ll_Ll1,target_q_Ll_Ll1,q_Ll1_Ll2,tau_Ll1_Ll2,action_Ll1_Ll2,target_q_Ll1_Ll2,q_Ll2_La,tau_Ll2_La,action_Ll2_La,target_q_Ll2_La,q_La_Lf,tau_La_Lf,action_La_Lf,target_q_La_Lf,q_b_Rh,tau_b_Rh,action_b_Rh,target_q_b_Rh,q_Rh_Rl,tau_Rh_Rl,action_Rh_Rl,target_q_Rh_Rl,q_Rl_Rl1,tau_Rl_Rl1,action_Rl_Rl1,target_q_Rl_Rl1,q_Rl1_Rl2,tau_Rl1_Rl2,action_Rl1_Rl2,target_q_Rl1_Rl2,q_Rl2_Ra,tau_Rl2_Ra,action_Rl2_Ra,target_q_Rl2_Ra,q_Ra_Rf,tau_Ra_Rf,action_Ra_Rf,target_q_Ra_Rf,omega_x,omega_y,omega_z,roll,pitch,yaw
0.0,0.3,0.0,-0.31028318405151367,0.22242920398712157,0.0,0.0,-0.503789484500885,-0.12594737112522125,0.0,0.0,0.4844006896018982,0.12110017240047455,-0.6,0.0,-0.47276872396469116,-0.7181921809911728,0.3,0.0,0.04515671730041504,0.31128917932510375,0.0,0.0,0.30374637246131897,0.07593659311532974,-0.3,0.0,-0.018600940704345703,-0.3046502351760864,0.0,0.0,-0.18877409398555756,-0.04719352349638939,0.0,0.0,-0.22596275806427002,-0.056490689516067505,0.6,0.0,-0.6422941088676453,0.43942647278308866,-0.3,0.0,-0.3851071894168854,-0.39627679735422133,0.0,0.0,-0.31277865171432495,-0.07819466292858124,0.0,0.0,0.0,0.0,0.0,3.141592653589793
0.02,0.298191178640494,-5.516842409297819,0.1891276091337204,0.3223113626241684,-0.01976056356951999,-7.6861426978189105,-0.4857040345668793,-0.1223302811384201,0.05514249203304887,0.331417065323679,0.07049143314361572,0.03831832110881805,-0.6485446819624728,-3.0890456079752493,-0.24514137208461761,-0.672666710615158,0.32712804236826565,-2.7651654019090834,0.009733885526657104,0.3042046129703522,0.04425412601992047,-0.022146465657243986,0.25444599986076355,0.06607651859521865,-0.27105243257610184,-6.987925817921463,0.23136934638023376,-0.25465617775917054,-0.0032778976749165524,-3.6575777875283566,-0.3352583050727844,-0.07649036571383476,0.00839439684657913,-6.629769957614023,-0.10393296182155609,-0.032084730267524716,0.5814437654737886,-12.500283705518239,-0.6583095192909241,0.4362233906984329,-0.31521628644067234,-2.990730120057706,0.33222734928131104,-0.25280988961458206,-0.01935103604376892,-1.4557236444050714,0.06001824885606766,-0.003635282814502712,0.12206228956387244,-0.9585904950185739,0.13200866723171906,6.811872774795923e-05,-0.011974525650106744,-3.134230811716827
0.04,0.2908356506503695,2.8760407250513125,-0.04241694137454033,0.2959788842499256,-0.045735482898587476,-4.600752699098377,-0.7115360498428345,-0.16677326619625094,0.05208602543685504,-0.8800376621462077,-0.10102461278438568,-0.01254125833511353,-0.6744307926213293,1.5568289285237495,-0.3394898772239685,-0.6824313175678253,0.32279974462658817,0.7825987650209414,0.19374501705169678,0.3395899260044098,0.0679399016157706,-0.1241661372124785,0.10202129930257797,0.03361956357955932,-0.2469568402209409,-2.847819677335903,0.47837963700294495,-0.19525530815124512,-0.01339175484264023,-5.265352940075629,-0.23231442272663116,-0.061760957688093185,0.004985859865126237,-3.517143144326328,-0.1316305696964264,-0.03274305999279022,0.547843128523592,-7.336715476550964,-0.4631062150001526,0.47462343513965605,-0.2771099907906474,0.8760824241029452,0.5336706042289734,-0.18382785707712174,-0.014940542006066967,0.6183818170298162,0.5453983545303345,0.10835261434316637,0.3141993817667385,0.07661403298640793,0.014614948653267039,0.004095062260942412,-0.019637374882339808,-3.1346632510223316
0.06,0.2853838693625414,1.8110766749405873,-0.058758508414030075,0.28744407516717907,-0.0785359644675934,-5.219971229087674,0.02058834582567215,-0.02923698407411575,0.018475569862005332,-0.6415214084082068,0.06817850470542908,0.01112744927406311,-0.6784513579260287,0.045904415713235724,-0.13331900537014008,-0.6431500645875929,0.32488222139774087,0.4367050923206617,-0.09637026488780975,0.28864393222332,0.04459907636763841,-0.07542443268771173,0.3078368604183197,0.0682912847995758,-0.23372210805439944,2.6640114999047633,-0.16907288134098053,-0.3128656378984451,-0.026918737471031174,-2.1862513205450957,0.3070228695869446,0.04905238237977028,-0.0031841258942070863,-2.0931363662722418,-0.13305242359638214,-0.03315909671783447,0.5247430467166804,-3.299927027377813,1.4116101264953613,0.8572467123270036,-0.2689457876992621,3.4079357456169177,-1.1523734331130981,-0.5072402580380441,0.0003785605022898742,2.1548394979058703,0.21314992010593414,0.0643005068898201,0.08332779342959776,-0.1891649200255786,-0.25058529492263437,0.008535097936442554,-0.02119745714779521,-3.138853651515201
0.08,0.2778360403643067,2.6716990280752024,0.16591522097587585,0.330671859228611,-0.09838753434631868,6.421733120699611,-0.03525011986494064,-0.012897420787811278,0.0026854628992180407,1.2280987390571791,0.038870275020599365,0.009999544858932494,-0.6626348116813129,0.5999375485821559,-0.04787550866603851,-0.6182051146507263,0.31210410975712893,-0.22881730015305513,0.1698446422815323,0.33169771490097044,0.056019002586639305,0.18347721047259133,0.20865783095359802,0.05538982315063476,-0.3121486385272726,4.178981066041827,-0.7539628744125366,-0.4533657024621964,-0.016699612372724965,3.217967645007299,0.08610479533672333,0.027031435543298718,-0.02991928768704332,0.7417247187022775,-0.39859360456466675,-0.08635054025650025,0.7168422646900443,-1.0833291402534257,2.732034921646118,1.1978563267946245,-0.37714071013679146,0.29288091882030276,-1.9423365592956543,-0.7299153634667398,0.046737036258835185,0.0811269939921006,0.15234287083148956,0.04332867554426193,-1.0496192286106494,-0.4220298934878238,-0.4205651221585168,0.003343873866975411,-0.01960125556148445,3.1300953743725297
0.1,0.2789603988194194,5.795643433954212,-0.13258887827396393,0.2796165961909294,-0.08932974558678126,6.428995915067088,-0.0571184977889061,-0.014003183715343474,-0.0017653540363288952,0.5324471408137382,0.07249610126018524,0.016499129223823548,-0.6568723294685895,3.222969379633592,-0.21567367017269135,-0.6467757569646835,0.3554611202182041,-5.928215177961246,0.31692343950271606,0.3697242308807373,0.10023179455121975,-1.803667969623154,0.45280566811561584,0.10163909825325013,-0.42680492518497287,4.566878414150656,-1.0404692888259888,-0.5387669982576371,0.02735152526430569,-4.11191030208435,0.22877870500087738,0.051162028108835224,-0.060439668658336755,-1.3447441944664627,-0.3375876545906067,-0.08478763896942138,1.0186155375898505,-4.839067119495567,2.9603750705718994,1.3116462794733048,-0.543415894059019,1.1513326304268627,-1.404058814048767,-0.6667948355031015,0.04597760477285929,-0.09881392228980121,0.11751646548509598,0.03216902820587158,-0.996926476657829,0.08089324682638833,-0.12698193181753767,-0.013499694813319045,-0.014473282642143872,3.1181121475007054
0.12,0.3017446492331085,-4.38336518985361,0.1655992716550827,0.32904317356920243,-0.08556455001165347,8.381964802523658,0.08394802361726761,0.013988967980384829,0.0014290071824810922,1.88598717997828,0.01752506196498871,0.006804838237762451,-0.7008976995374131,10.746380536837714,0.030682668089866638,-0.6032186177749633,0.420051246705163,-5.084401003018322,0.7525651454925537,0.4644578752746582,0.0991681861329544,-0.019306709049207393,0.8001466989517212,0.18035715944099429,-0.49196571955748075,-1.934781748809308,-0.9380630254745483,-0.5353660047464371,0.04995163758124556,0.04797910300010305,0.3403030037879944,0.07829300637936593,-0.07128165935673061,-0.09960495932073421,-0.34562060236930847,-0.08608164826774597,1.2246918317231525,-5.097710636178796,3.066258668899536,1.355580989674568,-0.6076427689166263,0.5018477600350719,-1.118182897567749,-0.5969955466141701,0.03768501482951109,-0.04133700207185473,0.026027241721749306,0.011639253985524175,0.32170852201434946,-0.2476933916129625,0.06045244517862232,-0.021264178341767623,-0.01092398402331786,3.1178896006941312
0.14,0.3129406297071118,1.298739879288195,0.2594771385192871,0.35770406241769787,-0.10467580757053493,13.772074154435039,0.35435134172439575,0.07366806194095611,-0.01237381172284688,3.6423670866600295,0.16796855628490448,0.03495467890453339,-0.737490150389682,15.413122101595475,0.005818292498588562,-0.599480065055275,0.433245608570891,1.3619741227740694,0.5563838481903076,0.44416834469299316,0.11152833416059606,1.4719344412068291,1.0168286561965942,0.23943716312751773,-0.5041776122880662,-3.09149642038538,-0.7939130067825317,-0.5058558023057937,0.047245554396270664,3.5026978262086437,0.32636815309524536,0.08093223189492225,-0.09125986974820922,2.1112972822707827,-0.32277756929397583,-0.08177184351234436,1.3224778666554762,-2.467624031918988,3.2045042514801025,1.3920170482309342,-0.6009522305213021,-0.4787072588797221,-1.289947509765625,-0.617388611275959,0.01267830771758155,0.15859222710962878,0.0218863133341074,0.006705113463926314,0.7502183345154969,-0.23289798583393687,-0.48879081342608854,-0.008820905803146727,-0.01641660137455326,3.112593285047448
0.16,0.3189156144229802,3.1858718811706175,0.0736730545759201,0.32627542339872356,-0.11688562686379854,19.671337594046378,0.49601373076438904,0.11393635854106904,-0.027379748859972495,7.3841179689266765,0.1862793117761612,0.044246798136138916,-0.7518643671020004,16.078905301003495,-0.13161440193653107,-0.6262188933983612,0.43234842854319616,0.8119138490444338,0.3261992931365967,0.39407352756591796,0.12060264350042475,2.7699906411990183,0.9646601676940918,0.24081946616432193,-0.5008171543804154,-0.9928974738006726,-0.8601309061050415,-0.5131973416821671,0.051861509675238525,1.8008597976762726,0.2544138431549072,0.0670692150099659,-0.09502795765440922,1.035394557434731,-0.3310866951942444,-0.08257170774131775,1.3607234916789057,0.7754407131313212,2.9959661960601807,1.357596648858223,-0.6026530422365307,-0.5595639101335115,-1.119964361190796,-0.5874705944933509,0.0037360445220508028,0.0897248999396805,-0.014975210651755333,-0.001654019437565804,0.33099425994026516,0.18846686540972404,-0.4044003882250599,0.0017217634242733574,-0.016538893968284146,3.103749210336172
0.18,0.3243602451935588,-0.4832752160761353,-0.018853675574064255,0.30148434956493186,-0.11424776088549217,22.22348192375776,0.5272492170333862,0.12823711511489105,-0.03483754412284867,8.504800048772404,0.26075249910354614,0.06099985944793701,-0.7522277969560456,12.23137607372474,-0.1466626524925232,-0.6345763091781769,0.4290713132413442,-1.293921641530062,0.26183462142944336,0.37118162979907227,0.11736056660095984,3.0023208739413825,0.938727855682373,0.235909464369339,-0.4900289974362672,-3.1193802836127666,-0.8129198551177979,-0.505223439359993,0.0699430335883287,-2.1898946179172754,0.22907565534114838,0.05922897407022286,-0.08439743707420437,-0.9824732194253498,-0.26655954122543335,-0.06982624979335023,1.356589209644913,1.3865277810518681,3.0234739780426025,1.3562141253801652,-0.5894058298970232,-0.8575356546261639,-1.157989740371704,-0.589092066973011,-0.00010233281900912892,-0.051022818627015375,0.07944218069314957,0.015557632251116754,-0.0392918118412456,0.47355693043271074,-0.38794535934640956,0.0032499419838109196,-0.01048780075266273,3.096281854212462
